Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name, model_category,Revenye_per_unit
BR0267,DLR0174,Peu-M124,5701857,3,DT00133,19,9,2017,Bugatti Motors,Santana Motors,Peugeot,Peu,1900619.0
BR0268,DLR0154,Sub-M94,8615017,1,DT00134,24,5,2017,Bugatti Motors,PGO Motors,Subaru,Sub,8615017.0
BR0269,DLR0134,Hon-M64,5905112,2,DT00135,26,1,2017,Bugatti Motors,Monteverdi Motors,Honda,Hon,2952556.0
BR0270,DLR0114,Cad-M34,6196108,1,DT00136,30,9,2017,Bugatti Motors,Lynx Motors,Cadillac,Cad,6196108.0
BR0271,DLR0028,Lin-M28,6197509,1,DT00136,28,1,2017,Buick Motors,Buick Motors,Lincoln,Lin,6197509.0
BR0272,DLR0008,Mit-M275,9190640,1,DT00137,2,10,2017,Buick Motors,Anadol Motors,Mitsubishi,Mit,9190640.0
BR0274,DLR0235,Hon-M215,376922,2,DT00138,8,2,2017,Buick Motors,Buick Automobile Company Building,Honda,Hon,188461.0
BR0275,DLR0215,Tat-M185,14143208,2,DT00138,13,10,2017,Buick Motors,Wanderer Motors,Tata,Tat,7071604.0
BR0277,DLR0175,Peu-M125,6271023,3,DT00140,20,9,2017,Buick Motors,Saturn Motors,Peugeot,Peu,2090341.0
BR0278,DLR0155,Sub-M95,8648235,3,DT00140,25,5,2017,Buick Motors,Piaggio Motors,Subaru,Sub,2882745.0
BR0279,DLR0135,Hon-M65,16914626,2,DT00141,27,1,2017,Buick Motors,Morgan Motors,Honda,Hon,8457313.0
BR0280,DLR0115,Cad-M35,4403793,1,DT00141,1,10,2017,Buick Motors,Mahindra Motors,Cadillac,Cad,4403793.0
BR0283,DLR0256,BMW-M246,572727,1,DT00142,7,6,2017,Bytom Motors,Ariel Motors,BMW,BMW,572727.0
BR0285,DLR0216,Tat-M186,7802484,1,DT00142,14,10,2017,Bytom Motors,Maybach  Motors,Tata,Tat,7802484.0
BR0290,DLR0116,Cad-M36,14184207,3,DT00143,2,10,2017,Bytom Motors,Marcos Motors,Cadillac,Cad,4728069.0
BR0291,DLR0030,Lin-M30,16295156,2,DT00143,30,1,2017,Cadillac Motors,Cadillac Motors,Lincoln,Lin,8147578.0
BR0293,DLR0257,BMW-M247,8268754,1,DT00144,8,6,2017,Cadillac Motors,ARO Motors,BMW,BMW,8268754.0
BR0294,DLR0237,Hon-M217,14099240,2,DT00144,10,2,2017,Cadillac Motors,Casa de cadillac,Honda,Hon,7049620.0
BR0295,DLR0217,Tat-M187,7235826,3,DT00146,15,10,2017,Cadillac Motors,Izh  Motors,Tata,Tat,2411942.0
BR0297,DLR0177,Ren-M127,2855670,3,DT00146,22,9,2017,Cadillac Motors,Seat Motors,Renault,Ren,951890.0
BR0298,DLR0157,Tes-M97,7398132,2,DT00147,27,5,2017,Cadillac Motors,Polestar Motors,Tesla,Tes,3699066.0
BR0299,DLR0137,Hon-M67,4836812,2,DT00147,29,1,2017,Cadillac Motors,Nash Motors,Honda,Hon,2418406.0
BR0300,DLR0117,Cad-M37,7963904,1,DT00148,3,10,2017,Cadillac Motors,Marlin Motors,Cadillac,Cad,7963904.0
BR0301,DLR0031,Bui-M31,6873658,1,DT00148,31,1,2017,Caterham Motors,Caterham Motors,Buick,Bui,6873658.0
BR0302,DLR0011,BMW-M1,4701994,2,DT00150,5,10,2017,Caterham Motors,Artega Motors,BMW,BMW,2350997.0
BR0303,DLR0258,BMW-M248,25066332,3,DT00150,9,6,2017,Caterham Motors,,BMW,BMW,8355444.0
BR0304,DLR0238,Hon-M218,8881946,2,DT00151,11,2,2017,Caterham Motors,Cass Motor Sales,Honda,Hon,4440973.0
BR0305,DLR0218,Tat-M188,17758347,3,DT00152,16,10,2017,Caterham Motors,Lagonda  Motors,Tata,Tat,5919449.0
BR0306,DLR0173,Toy-M133,12612492,3,DT00153,25,5,2017,Alvis Motors,Santa Matilde Motors,Toyota,Toy,4204164.0
BR0308,DLR0158,Tes-M98,18183694,2,DT00154,28,5,2017,Caterham Motors,"Pontiac, Asüna Motors",Tesla,Tes,9091847.0
BR0309,DLR0138,Hon-M68,27140604,3,DT00155,30,1,2017,Caterham Motors,Naza Motors,Honda,Hon,9046868.0
BR0310,DLR0118,Cad-M38,1669181,1,DT00156,4,10,2017,Caterham Motors,Maruti Motors,Cadillac,Cad,1669181.0
BR0311,DLR0032,Cad-M32,5221738,1,DT00157,1,2,2017,Checker Motors,Checker Motors,Cadillac,Cad,5221738.0
BR0313,DLR0259,BMW-M249,11080864,2,DT00157,10,6,2017,Checker Motors,Asia Motors Motors,BMW,BMW,5540432.0
BR0315,DLR0219,Tat-M189,1458843,3,DT00158,17,10,2017,Checker Motors,MG  Motors,Tata,Tat,486281.0
BR0317,DLR0179,Ren-M129,7980454,2,DT00158,24,9,2017,Checker Motors,Simca Motors,Renault,Ren,3990227.0
BR0318,DLR0159,Lex-M99,14293562,2,DT00159,29,5,2017,Checker Motors,Porsche Motors,Lexus,Lex,7146781.0
BR0321,DLR0033,Cad-M33,3001169,1,DT00161,2,2,2017,Chevrolet Motors,Chevrolet Motors,Cadillac,Cad,3001169.0
BR0322,DLR0013,BMW-M3,4423641,1,DT00161,7,10,2017,Chevrolet Motors,Aston Martin Motors,BMW,BMW,4423641.0
BR0323,DLR0260,BMW-M250,7840152,2,DT00162,11,6,2017,Chevrolet Motors,Aston Martin Motors,BMW,BMW,3920076.0
BR0324,DLR0240,Hon-M220,14323572,3,DT00162,13,2,2017,Chevrolet Motors,Clemens Automobile Company Building,Honda,Hon,4774524.0
BR0328,DLR0160,Toy-M100,19030767,3,DT00163,30,5,2017,Chevrolet Motors,Premier Motors,Toyota,Toy,6343589.0
BR0329,DLR0140,Hon-M70,5047944,2,DT00163,1,2,2017,Chevrolet Motors,Nissan India Motors,Honda,Hon,2523972.0
BR0331,DLR0034,Cad-M34,19425790,2,DT00164,3,2,2017,Chevrolet India Motors,Chevrolet India Motors,Cadillac,Cad,9712895.0
BR0332,DLR0014,BMW-M4,19779771,3,DT00164,8,10,2017,Chevrolet India Motors,Audi Motors,BMW,BMW,6593257.0
BR0333,DLR0261,MG-M251,21458625,3,DT00165,12,6,2017,Chevrolet India Motors,Audi Motors,MG,MG,7152875.0
BR0334,DLR0241,For-M221,9655398,2,DT00165,14,2,2017,Chevrolet India Motors,Colman Automotive Building,Ford,For,4827699.0
BR0337,DLR0181,Ren-M131,13498826,2,DT00166,26,9,2017,Chevrolet India Motors,Singer Motors,Renault,Ren,6749413.0
BR0338,DLR0161,Toy-M101,2102115,1,DT00166,31,5,2017,Chevrolet India Motors,Proton Motors,Toyota,Toy,2102115.0
BR0339,DLR0141,Hon-M71,23298537,3,DT00167,2,2,2017,Chevrolet India Motors,Noble Motors,Honda,Hon,7766179.0
BR0341,DLR0035,Cad-M35,15268707,3,DT00167,4,2,2017,Chrysler Motors,Chrysler Motors,Cadillac,Cad,5089569.0
BR0342,DLR0015,BMW-M5,23878338,3,DT00168,9,10,2017,Chrysler Motors,Autobianchi Motors,BMW,BMW,7959446.0
BR0344,DLR0242,For-M222,5683188,1,DT00168,15,2,2017,Chrysler Motors,H Street Playhouse,Ford,For,5683188.0
BR0347,DLR0182,Ren-M132,809825,1,DT00169,27,9,2017,Chrysler Motors,Skoda Motors,Renault,Ren,809825.0
BR0349,DLR0142,Hyu-M72,7857724,1,DT00169,3,2,2017,Chrysler Motors,NSU Motors,Hyundai,Hyu,7857724.0
BR0350,DLR0122,Che-M42,15858531,3,DT00170,8,10,2017,Chrysler Motors,Mazda Motors,Chevrolet,Che,5286177.0
BR0351,DLR0036,Cad-M36,19737520,2,DT00171,5,2,2017,Chrysler Europe Motors,Chrysler Europe Motors,Cadillac,Cad,9868760.0
BR0352,DLR0016,Mer-M6,25485213,3,DT00172,10,10,2017,Chrysler Europe Motors,Auto-Union Motors,Mercedes-Benz,Mer,8495071.0
BR0353,DLR0263,Jee-M253,1977151,1,DT00172,14,6,2017,Chrysler Europe Motors,Auto-Union Motors,Jeep,Jee,1977151.0
BR0354,DLR0243,For-M223,494316,3,DT00173,16,2,2017,Chrysler Europe Motors,Howard Motor Company Building,Ford,For,164772.0
BR0357,DLR0183,Toy-M133,2136798,2,DT00174,28,9,2017,Chrysler Europe Motors,Smart Motors,Toyota,Toy,1068399.0
BR0359,DLR0143,Hyu-M73,7206187,1,DT00174,4,2,2017,Chrysler Europe Motors,Oldsmobile Motors,Hyundai,Hyu,7206187.0
BR0360,DLR0123,Che-M43,3927363,3,DT00175,9,10,2017,Chrysler Europe Motors,Mazzanti Motors,Chevrolet,Che,1309121.0
BR0362,DLR0017,Mer-M7,3472263,3,DT00176,11,10,2017,Citroën Motors,Auverland Motors,Mercedes-Benz,Mer,1157421.0
BR0363,DLR0264,Jee-M254,22828896,3,DT00177,15,6,2017,Citroën Motors,Auverland Motors,Jeep,Jee,7609632.0
BR0364,DLR0244,For-M224,5601846,2,DT00177,17,2,2017,Citroën Motors,Hupmobile Building,Ford,For,2800923.0
BR0367,DLR0184,Toy-M134,16953594,2,DT00178,29,9,2017,Citroën Motors,Spyker Motors,Toyota,Toy,8476797.0
BR0368,DLR0164,Toy-M104,3153932,2,DT00179,3,6,2017,Citroën Motors,Reliant Motors,Toyota,Toy,1576966.0
BR0369,DLR0144,Hyu-M74,10504860,2,DT00180,5,2,2017,Citroën Motors,,Hyundai,Hyu,5252430.0
BR0371,DLR0038,Cad-M38,7654362,2,DT00181,7,2,2017,Cizeta-Moroder Motors,Cizeta-Moroder Motors,Cadillac,Cad,3827181.0
BR0372,DLR0018,Mer-M8,6440358,2,DT00182,12,10,2017,Cizeta-Moroder Motors,Bentley Motors,Mercedes-Benz,Mer,3220179.0
BR0375,DLR0225,Toy-M195,17942361,3,DT00182,23,10,2017,Cizeta-Moroder Motors,Talbot  Motors,Toyota,Toy,5980787.0
BR0378,DLR0165,Toy-M105,13772301,3,DT00183,4,6,2017,Cizeta-Moroder Motors,Renault Motors,Toyota,Toy,4590767.0
BR0379,DLR0145,Hyu-M75,8312583,1,DT00183,6,2,2017,Cizeta-Moroder Motors,Opel Motors,Hyundai,Hyu,8312583.0
BR0380,DLR0125,Che-M45,5923920,3,DT00184,11,10,2017,Cizeta-Moroder Motors,Mercedes-Benz (including Maybach) Motors,Chevrolet,Che,1974640.0
BR0381,DLR0039,Cad-M39,4722916,2,DT00184,8,2,2017,Dacia Motors,Dacia Motors,Cadillac,Cad,2361458.0
BR0382,DLR0019,Dod-M9,15922974,2,DT00185,13,10,2017,Dacia Motors,Bitter Motors,Dodge,Dod,7961487.0
BR0383,DLR0266,Vol-M256,19070698,2,DT00186,17,6,2017,Dacia Motors,Bitter Motors,Volkswagen,Vol,9535349.0
BR0384,DLR0246,For-M226,7885366,2,DT00187,19,2,2017,Dacia Motors,Jones Motor Company,Ford,For,3942683.0
BR0385,DLR0226,Toy-M196,4149040,2,DT00188,24,10,2017,Dacia Motors,Das Motors,Toyota,Toy,2074520.0
BR0387,DLR0186,Vol-M136,8465856,1,DT00188,1,10,2017,Dacia Motors,Standard-Triumph Motors,Volkswagen,Vol,8465856.0
BR0388,DLR0166,Toy-M106,12776376,2,DT00189,5,6,2017,Dacia Motors,Rivian Motors,Toyota,Toy,6388188.0
BR0391,DLR0040,Che-M40,28009680,3,DT00191,9,2,2017,"Daewoo, Saehan, Chevrolet Korea Motors","Daewoo, Saehan, Chevrolet Korea Motors",Chevrolet,Che,9336560.0
BR0392,DLR0020,Jee-M10,9031813,1,DT00191,14,10,2017,"Daewoo, Saehan, Chevrolet Korea Motors",BMW Motors,Jeep,Jee,9031813.0
BR0393,DLR0267,Vol-M257,11635732,2,DT00192,18,6,2017,"Daewoo, Saehan, Chevrolet Korea Motors",BMW Motors,Volkswagen,Vol,5817866.0
BR0395,DLR0227,Toy-M197,7719978,2,DT00192,25,10,2017,"Daewoo, Saehan, Chevrolet Korea Motors",Ramani Motors,Toyota,Toy,3859989.0
BR0397,DLR0187,Mar-M137,6771021,3,DT00193,2,10,2017,"Daewoo, Saehan, Chevrolet Korea Motors",Studebaker Motors,Maruti Suzuki,Mar,2257007.0
BR0399,DLR0147,Kia-M77,29480649,3,DT00194,8,2,2017,"Daewoo, Saehan, Chevrolet Korea Motors",Pagani Motors,Kia,Kia,9826883.0
BR0400,DLR0127,Che-M47,3396933,1,DT00194,13,10,2017,"Daewoo, Saehan, Chevrolet Korea Motors",Merkur Motors,Chevrolet,Che,3396933.0
BR0402,DLR0021,Jee-M11,8830740,3,DT00195,15,10,2017,DAF Motors,Bond Motors,Jeep,Jee,2943580.0
BR0403,DLR0001,Vol-M258,7989019,1,DT00195,19,6,2017,DAF Motors,AC Cars Motors,Volkswagen,Vol,7989019.0
BR0404,DLR0248,Aud-M228,9113729,1,DT00196,21,2,2017,DAF Motors,AC Cars Motors,Audi,Aud,9113729.0
BR0405,DLR0228,Toy-M198,18507800,2,DT00197,26,10,2017,DAF Motors,Deccan Motors,Toyota,Toy,9253900.0
BR0407,DLR0188,Mar-M138,18944259,3,DT00198,3,10,2017,DAF Motors,Subaru Motors,Maruti Suzuki,Mar,6314753.0
BR0408,DLR0168,Vol-M108,25448304,3,DT00199,7,6,2017,DAF Motors,Saab Motors,Volkswagen,Vol,8482768.0
BR0409,DLR0148,Kia-M78,11579523,3,DT00200,9,2,2017,DAF Motors,Panhard Motors,Kia,Kia,3859841.0
BR0410,DLR0128,Che-M48,13471854,3,DT00200,14,10,2017,DAF Motors,Messerschmitt Motors,Chevrolet,Che,4490618.0
BR0411,DLR0042,Che-M42,18106066,2,DT00202,11,2,2017,Daihatsu Motors,Daihatsu Motors,Chevrolet,Che,9053033.0
BR0412,DLR0022,Jee-M12,22875579,3,DT00202,16,10,2017,Daihatsu Motors,Borgward (including Goliath and Lloyd) Motors,Jeep,Jee,7625193.0
BR0413,DLR0002,Vol-M259,8281269,3,DT00203,20,6,2017,Daihatsu Motors,Acura Motors,Volkswagen,Vol,2760423.0
BR0414,DLR0249,Aud-M229,10410296,2,DT00204,22,2,2017,Daihatsu Motors,Acura Motors,Audi,Aud,5205148.0
BR0415,DLR0229,Toy-M199,8305590,3,DT00204,27,10,2017,Daihatsu Motors,Herald Motors,Toyota,Toy,2768530.0
BR0417,DLR0189,Mar-M139,4192176,1,DT00205,4,10,2017,Daihatsu Motors,Sunbeam Motors,Maruti Suzuki,Mar,4192176.0
BR0418,DLR0169,Vol-M109,5443287,1,DT00205,8,6,2017,Daihatsu Motors,SAIC Motor Motors,Volkswagen,Vol,5443287.0
BR0419,DLR0149,Inf-M79,16232652,3,DT00206,10,2,2017,Daihatsu Motors,Panoz Motors,Infiniti,Inf,5410884.0
BR0420,DLR0129,Che-M49,13134435,3,DT00207,15,10,2017,Daihatsu Motors,Mia Motors,Chevrolet,Che,4378145.0
BR0422,DLR0023,Jee-M13,3488930,1,DT00207,17,10,2017,Daimler Motors,Bristol Motors,Jeep,Jee,3488930.0
BR0423,DLR0003,Vol-M260,1408708,1,DT00208,21,6,2017,Daimler Motors,Aixam-Mega (including Arola) Motors,Volkswagen,Vol,1408708.0
BR0424,DLR0250,Aud-M230,17499968,2,DT00210,23,2,2017,Daimler Motors,Aixam-Mega (including Arola) Motors,Audi,Aud,8749984.0
BR0426,DLR0175,Vol-M135,7718804,1,DT00210,27,5,2017,Anadol Motors,Saturn Motors,Volkswagen,Vol,7718804.0
BR0427,DLR0190,Mar-M140,9894550,1,DT00211,5,10,2017,Daimler Motors,Suzuki Motors,Maruti Suzuki,Mar,9894550.0
BR0429,DLR0150,Nis-M80,2767600,2,DT00211,11,2,2017,Daimler Motors,Panther Motors,Nissan,Nis,1383800.0
BR0432,DLR0024,Ram-M14,3856866,3,DT00212,18,10,2017,Datsun Motors,British Leyland Motors,Ram,Ram,1285622.0
BR0433,DLR0004,Nis-M261,12084375,3,DT00213,22,6,2017,Datsun Motors,Alfa Romeo Motors,Nissan,Nis,4028125.0
BR0434,DLR0251,Aud-M231,1712349,3,DT00214,24,2,2017,Datsun Motors,Alfa Romeo Motors,Audi,Aud,570783.0
BR0435,DLR0231,Toy-M201,10582473,3,DT00214,29,10,2017,Datsun Motors,Atlantic Motor Company,Toyota,Toy,3527491.0
BR0438,DLR0171,Agr-M111,2318050,2,DT00215,10,6,2017,Datsun Motors,Samsung Motors,Agrale,Agr,1159025.0
BR0439,DLR0151,Nis-M81,16232316,3,DT00216,12,2,2017,Datsun Motors,Peel Motors,Nissan,Nis,5410772.0
BR0441,DLR0045,Che-M45,2907854,2,DT00216,14,2,2017,Delahaye Motors,Delahaye Motors,Chevrolet,Che,1453927.0
BR0442,DLR0025,Ram-M15,3180226,1,DT00217,19,10,2017,Delahaye Motors,Austin-Healey Motors,Ram,Ram,3180226.0
BR0443,DLR0005,Nis-M262,13805602,2,DT00217,23,6,2017,Delahaye Motors,Alpine Motors,Nissan,Nis,6902801.0
BR0444,DLR0252,Aud-M232,1637522,1,DT00218,25,2,2017,Delahaye Motors,Alpine Motors,Audi,Aud,1637522.0
BR0445,DLR0232,Toy-M202,8805045,3,DT00218,30,10,2017,Delahaye Motors,2008 NRHP-listed,Toyota,Toy,2935015.0
BR0447,DLR0192,Mar-M142,6106050,2,DT00219,7,10,2017,Delahaye Motors,Tatra Motors,Maruti Suzuki,Mar,3053025.0
BR0450,DLR0132,GMC-M52,7614612,3,DT00220,18,10,2017,Delahaye Motors,Mitsubishi Motors,GMC,GMC,2538204.0
BR0451,DLR0046,Che-M46,9805538,2,DT00221,15,2,2017,DeLorean Motors,DeLorean Motors,Chevrolet,Che,4902769.0
BR0452,DLR0026,For-M16,12534236,2,DT00221,20,10,2017,DeLorean Motors,"Austin, Rover Motors",Ford,For,6267118.0
BR0454,DLR0253,Aud-M233,6462394,2,DT00222,26,2,2017,DeLorean Motors,Alvis Motors,Audi,Aud,3231197.0
BR0455,DLR0233,Toy-M203,10448502,2,DT00222,31,10,2017,DeLorean Motors,Blankinship Motor Company Building,Toyota,Toy,5224251.0
BR0457,DLR0193,Mar-M143,28280070,3,DT00223,8,10,2017,DeLorean Motors,Tazzari Motors,Maruti Suzuki,Mar,9426690.0
BR0458,DLR0173,Agr-M113,6787214,2,DT00223,12,6,2017,DeLorean Motors,Santa Matilde Motors,Agrale,Agr,3393607.0
BR0459,DLR0153,Nis-M83,24961737,3,DT00224,14,2,2017,DeLorean Motors,Peugeot Motors,Nissan,Nis,8320579.0
BR0460,DLR0133,GMC-M53,26010369,3,DT00224,19,10,2017,DeLorean Motors,Monica Motors,GMC,GMC,8670123.0
BR0461,DLR0047,Che-M47,13362888,3,DT00225,16,2,2017,DeSoto Motors,DeSoto Motors,Chevrolet,Che,4454296.0
BR0462,DLR0027,For-M17,9993194,1,DT00225,21,10,2017,DeSoto Motors,Bugatti Motors,Ford,For,9993194.0
BR0463,DLR0007,Nis-M264,13189806,3,DT00226,25,6,2017,DeSoto Motors,"AMC, Eagle Motors",Nissan,Nis,4396602.0
BR0464,DLR0254,Aud-M234,16419144,2,DT00226,27,2,2017,DeSoto Motors,"AMC, Eagle Motors",Audi,Aud,8209572.0
BR0468,DLR0174,Che-M114,27731796,3,DT00228,13,6,2017,DeSoto Motors,Santana Motors,Chevrolet,Che,9243932.0
BR0469,DLR0154,Nis-M84,2658567,1,DT00229,15,2,2017,DeSoto Motors,PGO Motors,Nissan,Nis,2658567.0
BR0470,DLR0134,GMC-M54,5356071,1,DT00229,20,10,2017,DeSoto Motors,Monteverdi Motors,GMC,GMC,5356071.0
BR0471,DLR0048,Che-M48,8198552,1,DT00230,17,2,2017,De Tomaso Motors,De Tomaso Motors,Chevrolet,Che,8198552.0
BR0473,DLR0008,Nis-M265,6356301,1,DT00231,26,6,2017,De Tomaso Motors,Anadol Motors,Nissan,Nis,6356301.0
BR0474,DLR0255,Aud-M235,24611535,3,DT00231,28,2,2017,De Tomaso Motors,Anadol Motors,Audi,Aud,8203845.0
BR0477,DLR0195,Mar-M145,16191680,2,DT00232,10,10,2017,De Tomaso Motors,Tornado Motors,Maruti Suzuki,Mar,8095840.0
BR0479,DLR0155,Nis-M85,4768559,1,DT00233,16,2,2017,De Tomaso Motors,Piaggio Motors,Nissan,Nis,4768559.0
BR0481,DLR0049,Che-M49,16954836,2,DT00233,18,2,2017,Dodge Motors,Dodge Motors,Chevrolet,Che,8477418.0
BR0482,DLR0029,For-M19,5629200,1,DT00234,23,10,2017,Dodge Motors,Bytom Motors,Ford,For,5629200.0
BR0483,DLR0009,Nis-M266,1413380,2,DT00234,27,6,2017,Dodge Motors,Ariel Motors,Nissan,Nis,706690.0
BR0484,DLR0256,Aud-M236,4502553,1,DT00235,1,3,2017,Dodge Motors,Ariel Motors,Audi,Aud,4502553.0
BR0485,DLR0236,Toy-M206,9393882,2,DT00235,3,11,2017,Dodge Motors,Cadillac Automobile Company Building,Toyota,Toy,4696941.0
BR0486,DLR0176,Vol-M136,9950264,1,DT00236,28,5,2017,Ariel Motors,Scion Motors,Volkswagen,Vol,9950264.0
BR0487,DLR0196,Mar-M146,16722777,3,DT00237,11,10,2017,Dodge Motors,Toyota Motors,Maruti Suzuki,Mar,5574259.0
BR0488,DLR0176,Cit-M116,22175907,3,DT00237,15,6,2017,Dodge Motors,Scion Motors,Citroën,Cit,7391969.0
BR0490,DLR0136,GMC-M56,4419316,2,DT00238,22,10,2017,Dodge Motors,Moskwitch Motors,GMC,GMC,2209658.0
BR0491,DLR0050,Che-M50,13123946,2,DT00238,19,2,2017,Donkervoort Motors,Donkervoort Motors,Chevrolet,Che,6561973.0
BR0492,DLR0030,For-M20,5124985,1,DT00239,24,10,2017,Donkervoort Motors,Cadillac Motors,Ford,For,5124985.0
BR0493,DLR0010,Nis-M267,5529707,1,DT00240,28,6,2017,Donkervoort Motors,ARO Motors,Nissan,Nis,5529707.0
BR0494,DLR0257,Aud-M237,11745182,2,DT00240,2,3,2017,Donkervoort Motors,ARO Motors,Audi,Aud,5872591.0
BR0497,DLR0197,Mar-M147,8911209,1,DT00241,12,10,2017,Donkervoort Motors,Toyota India Motors,Maruti Suzuki,Mar,8911209.0
BR0498,DLR0177,Fia-M117,19232882,2,DT00241,16,6,2017,Donkervoort Motors,Seat Motors,Fiat,Fia,9616441.0
BR0500,DLR0137,GMC-M57,2711044,1,DT00242,23,10,2017,Donkervoort Motors,Nash Motors,GMC,GMC,2711044.0
BR0501,DLR0051,Che-M51,7896011,1,DT00242,20,2,2017,Edsel Motors,Edsel Motors,Chevrolet,Che,7896011.0
BR0502,DLR0031,For-M21,539991,3,DT00243,25,10,2017,Edsel Motors,Caterham Motors,Ford,For,179997.0
BR0504,DLR0258,Aud-M238,8968102,2,DT00243,3,3,2017,Edsel Motors,,Audi,Aud,4484051.0
BR0505,DLR0238,Ren-M208,3474317,1,DT00244,5,11,2017,Edsel Motors,Cass Motor Sales,Renault,Ren,3474317.0
BR0509,DLR0158,Nis-M88,17412786,3,DT00244,19,2,2017,Edsel Motors,"Pontiac, Asüna Motors",Nissan,Nis,5804262.0
BR0512,DLR0032,For-M22,12703779,3,DT00245,26,10,2017,e.GO Mobile Motors,Checker Motors,Ford,For,4234593.0
BR0513,DLR0012,Nis-M269,5104718,2,DT00246,30,6,2017,e.GO Mobile Motors,Asia Motors Motors,Nissan,Nis,2552359.0
BR0514,DLR0259,Aud-M239,18335968,2,DT00247,4,3,2017,e.GO Mobile Motors,Asia Motors Motors,Audi,Aud,9167984.0
BR0515,DLR0239,Ren-M209,18836902,2,DT00248,6,11,2017,e.GO Mobile Motors,Claremore Auto Dealership,Renault,Ren,9418451.0
BR0517,DLR0199,Mar-M149,797190,2,DT00249,14,10,2017,e.GO Mobile Motors,TVR Motors,Maruti Suzuki,Mar,398595.0
BR0519,DLR0159,Nis-M89,8061612,1,DT00251,20,2,2017,e.GO Mobile Motors,Porsche Motors,Nissan,Nis,8061612.0
BR0520,DLR0139,Acu-M59,8089428,3,DT00252,25,10,2017,e.GO Mobile Motors,Nissan Motors,Acura,Acu,2696476.0
BR0521,DLR0053,GMC-M53,12806852,2,DT00253,22,2,2017,Eicher Polaris Motors,Eicher Polaris Motors,GMC,GMC,6403426.0
BR0523,DLR0013,Nis-M270,2133323,1,DT00255,1,7,2017,Eicher Polaris Motors,Aston Martin Motors,Nissan,Nis,2133323.0
BR0524,DLR0260,Aud-M240,4947308,1,DT00255,5,3,2017,Eicher Polaris Motors,Aston Martin Motors,Audi,Aud,4947308.0
BR0525,DLR0240,Ren-M210,11991464,2,DT00256,7,11,2017,Eicher Polaris Motors,Clemens Automobile Company Building,Renault,Ren,5995732.0
BR0527,DLR0200,Mar-M150,2783942,2,DT00257,15,10,2017,Eicher Polaris Motors,UAZ Motors,Maruti Suzuki,Mar,1391971.0
BR0528,DLR0180,Hon-M120,23014824,3,DT00257,19,6,2017,Eicher Polaris Motors,Simca do Brasil Motors,Honda,Hon,7671608.0
BR0531,DLR0054,GMC-M54,540801,1,DT00258,23,2,2017,Elva Motors,Elva Motors,GMC,GMC,540801.0
BR0533,DLR0014,Sko-M271,10200093,3,DT00258,2,7,2017,Elva Motors,Audi Motors,Skoda,Sko,3400031.0
BR0534,DLR0261,Aud-M241,405648,2,DT00259,6,3,2017,Elva Motors,Audi Motors,Audi,Aud,202824.0
BR0537,DLR0201,Mar-M151,1887134,2,DT00259,16,10,2017,Elva Motors,Vauxhall Motors,Maruti Suzuki,Mar,943567.0
BR0538,DLR0181,Mer-M121,944356,1,DT00260,20,6,2017,Elva Motors,Singer Motors,Mercedes-Benz,Mer,944356.0
BR0539,DLR0161,Riv-M91,8815047,1,DT00260,22,2,2017,Elva Motors,Proton Motors,Rivian,Riv,8815047.0
BR0542,DLR0035,For-M25,12871174,2,DT00262,29,10,2017,Facel Vega Motors,Chrysler Motors,Ford,For,6435587.0
BR0544,DLR0262,BMW-M242,4021521,1,DT00263,7,3,2017,Facel Vega Motors,Autobianchi Motors,BMW,BMW,4021521.0
BR0546,DLR0177,Mar-M137,11543998,2,DT00263,29,5,2017,ARO Motors,Seat Motors,Maruti Suzuki,Mar,5771999.0
BR0551,DLR0056,GMC-M56,27851115,3,DT00265,25,2,2017,Ferrari Motors,Ferrari Motors,GMC,GMC,9283705.0
BR0552,DLR0036,For-M26,13663419,3,DT00265,30,10,2017,Ferrari Motors,Chrysler Europe Motors,Ford,For,4554473.0
BR0553,DLR0016,Sko-M273,2711864,1,DT00266,4,7,2017,Ferrari Motors,Auto-Union Motors,Skoda,Sko,2711864.0
BR0555,DLR0243,Kia-M213,7922738,2,DT00267,10,11,2017,Ferrari Motors,Howard Motor Company Building,Kia,Kia,3961369.0
BR0559,DLR0163,Sub-M93,14908658,2,DT00267,24,2,2017,Ferrari Motors,Ranger Motors,Subaru,Sub,7454329.0
BR0561,DLR0057,GMC-M57,25853679,3,DT00268,26,2,2017,Fiat Motors,Fiat Motors,GMC,GMC,8617893.0
BR0562,DLR0037,Lin-M27,2008077,3,DT00269,31,10,2017,Fiat Motors,Citroën Motors,Lincoln,Lin,669359.0
BR0565,DLR0244,Kia-M214,7940381,1,DT00269,11,11,2017,Fiat Motors,Hupmobile Building,Kia,Kia,7940381.0
BR0567,DLR0204,Hyu-M154,3528405,1,DT00270,19,10,2017,Fiat Motors,Volkswagen do Brasil Motors,Hyundai,Hyu,3528405.0
BR0568,DLR0184,Peu-M124,19427550,2,DT00270,23,6,2017,Fiat Motors,Spyker Motors,Peugeot,Peu,9713775.0
BR0569,DLR0164,Sub-M94,17420608,2,DT00271,25,2,2017,Fiat Motors,Reliant Motors,Subaru,Sub,8710304.0
